iter	RMSE
3219	3372.10234
3220	3371.892408
3221	3371.647615
3222	3371.265564
3223	3371.192104
3224	3370.915442
3225	3370.701779
3226	3370.398431
3227	3370.225628
3228	3369.8558
3229	3369.611466
3230	3369.418442
3231	3369.148175
3232	3368.45162
3233	3368.344632
3234	3368.229842
3235	3368.228154
3236	3368.094861
3237	3367.985003
3238	3367.326979
3239	3367.194586
3240	3367.153873
3241	3366.996167
3242	3366.722683
3243	3366.605175
3244	3366.416793
3245	3366.364868
3246	3366.189094
3247	3365.869713
3248	3365.683231
3249	3365.055314
3250	3364.91029
3251	3364.852464
3252	3364.794297
3253	3364.600478
3254	3364.574114
3255	3363.925749
3256	3363.801882
3257	3363.54381
3258	3363.415452
3259	3363.392661
3260	3363.303822
3261	3363.16133
3262	3362.984158
3263	3362.9819
3264	3362.817301
3265	3362.742464
3266	3362.569891
3267	3362.466715
3268	3362.14568
3269	3361.960339
3270	3361.625254
3271	3361.490953
3272	3361.273375
3273	3361.078658
3274	3360.668453
3275	3360.666791
3276	3360.606844
3277	3360.371489
3278	3360.218526
3279	3360.047585
3280	3359.9366
3281	3359.934964
3282	3359.821915
3283	3359.670936
3284	3359.480864
3285	3359.123006
3286	3358.808904
3287	3358.636862
3288	3358.321539
3289	3358.237575
3290	3358.161048
3291	3358.013318
3292	3357.939203
3293	3357.855869
3294	3357.593272
3295	3357.513081
3296	3357.405754
3297	3357.250537
3298	3357.143676
3299	3356.994939
3300	3356.819914
3301	3356.664967
3302	3356.046432
3303	3355.991264
3304	3355.912472
3305	3355.837023
3306	3355.386893
3307	3355.279298
3308	3355.21109
3309	3355.072433
3310	3355.017455
3311	3355.015808
3312	3354.935798
3313	3354.627007
3314	3354.02872
3315	3353.965331
3316	3353.365565
3317	3353.105736
3318	3352.666074
3319	3352.471931
3320	3351.79866
3321	3351.516512
3322	3351.201618
3323	3351.022394
3324	3350.895291
3325	3350.508248
3326	3349.917655
3327	3349.786479
3328	3349.711462
3329	3349.528026
3330	3349.363525
3331	3349.014641
3332	3349.012991
3333	3348.441146
3334	3348.305704
3335	3348.188263
3336	3348.166684
3337	3347.589931
3338	3347.473224
3339	3347.4278
3340	3347.288506
3341	3346.652952
3342	3346.438225
3343	3346.373322
3344	3346.310453
3345	3345.68462
3346	3345.564868
3347	3345.563189
3348	3345.3611
3349	3345.35877
3350	3344.968454
3351	3344.90888
3352	3344.292539
3353	3343.993798
3354	3343.882852
3355	3343.804152
3356	3343.502806
3357	3343.270679
3358	3342.866805
3359	3342.648875
3360	3342.527817
3361	3342.42382
3362	3342.307116
3363	3342.20238
3364	3342.060256
3365	3342.058623
3366	3341.498399
3367	3341.330177
3368	3341.294019
3369	3341.231568
3370	3340.660709
3371	3340.394243
3372	3340.243536
3373	3340.241908
3374	3340.174476
3375	3340.127005
3376	3340.030589
3377	3340.028856
3378	3339.901355
3379	3339.899752
3380	3339.592478
3381	3339.590598
3382	3339.526717
3383	3339.360912
3384	3339.245486
3385	3339.119442
3386	3339.012742
3387	3338.817004
3388	3338.750871
3389	3338.193017
3390	3338.142607
3391	3338.047725
3392	3337.831457
3393	3337.528371
3394	3337.399957
3395	3336.937686
3396	3336.93616
3397	3336.887407
3398	3336.553101
3399	3336.488103
3400	3335.726023
3401	3335.72419
3402	3335.404528
3403	3335.106389
3404	3334.674614
3405	3334.627318
3406	3334.518249
3407	3334.516745
3408	3334.454379
3409	3334.365567
3410	3334.364079
3411	3334.204991
3412	3333.898472
3413	3333.810905
3414	3333.214499
3415	3333.134638
3416	3332.661215
3417	3332.558786
3418	3332.556847
3419	3332.537527
3420	3332.424105
3421	3332.308426
3422	3332.208192
3423	3332.078223
3424	3332.07604
3425	3331.530592
3426	3331.506313
3427	3331.38267
3428	3331.381243
3429	3331.379516
3430	3331.378088
3431	3331.05588
3432	3331.041119
3433	3331.025294
3434	3330.939957
3435	3330.901728
3436	3330.827129
3437	3330.695692
3438	3330.694008
3439	3330.621383
3440	3330.331369
3441	3330.322138
3442	3330.147722
3443	3329.976371
3444	3329.923064
3445	3329.390175
3446	3329.231985
3447	3329.059046
3448	3328.98944
3449	3328.850484
3450	3328.581087
3451	3328.48318
3452	3328.398307
3453	3327.971639
3454	3327.839673
3455	3327.838071
3456	3327.580225
3457	3327.48611
3458	3327.393961
3459	3327.327398
3460	3327.325635
3461	3327.177015
3462	3327.013081
3463	3326.433281
3464	3326.312053
3465	3326.212731
3466	3326.094081
3467	3325.801082
3468	3325.431242
3469	3325.25156
3470	3325.160081
3471	3324.871514
3472	3324.779642
3473	3324.620832
3474	3324.430609
3475	3324.334365
3476	3324.170905
3477	3324.094346
3478	3323.706468
3479	3323.545545
3480	3323.51189
3481	3323.314371
3482	3323.311284
3483	3323.248093
3484	3323.095026
3485	3323.029777
3486	3322.902453
3487	3322.679965
3488	3322.678012
3489	3322.418516
3490	3322.269007
3491	3322.100488
3492	3321.567393
3493	3321.524094
3494	3321.432426
3495	3321.431171
3496	3321.341396
3497	3321.130803
3498	3321.026056
3499	3319.430099
3500	3319.388601
3501	3319.350257
3502	3319.34861
3503	3319.288511
3504	3319.286974
3505	3318.981492
3506	3318.865031
3507	3318.735928
3508	3318.692125
3509	3318.576367
3510	3318.397061
3511	3318.379014
3512	3318.135202
3513	3317.610433
3514	3317.505766
3515	3317.41002
3516	3317.127955
3517	3317.126161
3518	3317.124704
3519	3316.978033
3520	3316.539112
3521	3316.503859
3522	3316.401055
3523	3316.399502
3524	3316.281077
3525	3316.238666
3526	3316.033457
3527	3315.873535
3528	3315.566119
3529	3315.433972
3530	3315.258813
3531	3315.257359
3532	3315.255958
3533	3315.193838
3534	3315.038806
3535	3314.909383
3536	3314.65414
3537	3314.372294
3538	3314.175087
3539	3314.084911
3540	3313.996614
3541	3313.994843
3542	3313.490478
3543	3313.26072
3544	3313.174622
3545	3313.052918
3546	3312.775616
3547	3312.67863
3548	3312.677434
3549	3312.525254
3550	3312.424748
3551	3312.269302
3552	3312.161005
3553	3311.919412
3554	3311.917672
3555	3311.644512
3556	3311.510755
3557	3311.056364
3558	3310.93512
3559	3310.803195
3560	3310.534095
3561	3310.288473
3562	3310.165074
3563	3309.973321
3564	3309.854798
3565	3309.853417
3566	3309.59963
3567	3309.509781
3568	3309.387036
3569	3309.133332
3570	3308.978375
3571	3308.892155
3572	3308.509567
3573	3308.079294
3574	3308.077929
3575	3307.654945
3576	3307.419136
3577	3307.41755
3578	3307.32171
3579	3307.263214
3580	3307.128218
3581	3306.984509
3582	3306.8657
3583	3306.640388
3584	3306.639071
3585	3306.577416
3586	3306.57609
3587	3306.452404
3588	3306.187172
3589	3306.075816
3590	3305.941544
3591	3305.557855
3592	3305.544373
3593	3305.496444
3594	3305.384254
3595	3304.833598
3596	3304.712105
3597	3304.169887
3598	3303.977653
3599	3303.849642
3600	3303.735316
3601	3303.619293
3602	3303.187279
3603	3303.131199
3604	3303.129842
3605	3302.980915
3606	3302.919988
3607	3302.742605
3608	3302.741008
3609	3302.632464
3610	3302.517932
3611	3302.458349
3612	3300.854722
3613	3300.84064
3614	3300.789586
3615	3300.745545
3616	3300.731691
3617	3300.630962
3618	3300.629632
3619	3300.437127
3620	3300.423525
3621	3300.377213
3622	3299.842926
3623	3299.625208
3624	3299.55382
3625	3299.405123
3626	3299.341119
3627	3299.031261
3628	3298.699682
3629	3298.173255
3630	3298.004081
3631	3297.936209
3632	3297.863711
3633	3297.817026
3634	3297.78719
3635	3297.712926
3636	3297.629156
3637	3297.572993
3638	3297.255924
3639	3297.072719
3640	3297.048575
3641	3296.935456
3642	3296.813972
3643	3296.715276
3644	3296.527436
3645	3296.16616
3646	3295.904385
3647	3295.811102
3648	3295.657582
3649	3295.533774
3650	3295.439019
3651	3295.346631
3652	3294.957115
3653	3294.873913
3654	3294.468525
3655	3294.374197
3656	3294.329119
3657	3294.181895
3658	3294.124244
3659	3293.60478
3660	3293.420119
3661	3293.284578
3662	3293.223535
3663	3293.173933
3664	3293.06613
3665	3292.964749
3666	3292.453123
3667	3292.324284
3668	3292.215887
3669	3292.10018
3670	3292.041791
3671	3291.798776
3672	3291.354022
3673	3291.244643
3674	3291.243285
3675	3291.242042
3676	3291.093656
3677	3290.592021
3678	3290.389886
3679	3290.335412
3680	3288.751113
3681	3288.651682
3682	3288.60826
3683	3288.291789
3684	3288.13747
3685	3288.079126
3686	3288.004245
3687	3287.742105
3688	3287.571612
3689	3287.459403
3690	3287.386107
3691	3287.285146
3692	3287.175188
3693	3287.167544
3694	3287.166192
3695	3286.874673
3696	3286.7961
3697	3286.633276
3698	3286.179959
3699	3286.178721
3700	3286.085336
3701	3285.624891
3702	3285.137366
3703	3284.727712
3704	3284.230815
3705	3284.090911
3706	3284.017215
3707	3283.905786
3708	3283.76299
3709	3283.668406
3710	3283.511533
3711	3283.339684
3712	3283.307742
3713	3282.948206
3714	3282.762954
3715	3282.638731
3716	3282.6374
3717	3282.399307
3718	3282.319362
3719	3282.313198
3720	3282.311842
3721	3282.049673
3722	3282.04849
3723	3281.909178
3724	3281.832417
3725	3281.831194
3726	3281.610286
3727	3281.35269
3728	3280.880482
3729	3280.879243
3730	3280.742593
3731	3280.652519
3732	3280.509931
3733	3280.454706
3734	3280.252342
3735	3280.207536
3736	3279.834481
3737	3279.457046
3738	3279.347871
3739	3279.22765
3740	3279.160284
3741	3279.050129
3742	3278.947987
3743	3278.92789
3744	3278.83297
3745	3278.710526
3746	3278.68541
3747	3278.68413
3748	3278.442931
3749	3278.441668
3750	3278.440521
3751	3278.347788
3752	3278.316852
3753	3278.080912
3754	3277.939477
3755	3277.418653
3756	3277.188779
3757	3277.086831
3758	3276.980626
3759	3276.880964
3760	3276.555211
3761	3276.538253
3762	3276.365668
3763	3276.078822
3764	3275.979577
3765	3275.883218
3766	3275.742848
3767	3275.695256
3768	3275.584389
3769	3275.444041
3770	3275.394554
3771	3275.130246
3772	3274.782314
3773	3274.542054
3774	3274.49175
3775	3274.490475
3776	3274.384223
3777	3274.216058
3778	3273.740641
3779	3273.233224
3780	3273.124409
3781	3272.65328
3782	3272.587101
3783	3272.58599
3784	3272.528263
3785	3272.526947
3786	3272.433161
3787	3272.350888
3788	3272.349728
3789	3272.17622
3790	3272.138153
3791	3272.076708
3792	3271.935073
3793	3271.743394
3794	3271.623799
3795	3271.520419
3796	3271.420496
3797	3271.232047
3798	3271.201002
3799	3270.737534
3800	3270.695665
3801	3270.530255
3802	3270.149715
3803	3269.969795
3804	3269.730644
3805	3268.518516
3806	3268.299133
3807	3268.214565
3808	3268.022205
3809	3267.68469
3810	3267.300273
3811	3267.171743
3812	3266.777653
3813	3266.350047
3814	3266.293788
3815	3266.034442
3816	3265.992044
3817	3265.951212
3818	3265.803727
3819	3265.802396
3820	3265.619123
3821	3265.529984
3822	3265.410477
3823	3265.357249
3824	3265.356159
3825	3265.354957
3826	3265.1291
3827	3265.047261
3828	3264.907418
3829	3264.853712
3830	3264.726233
3831	3264.609711
3832	3264.60852
3833	3264.28576
3834	3264.220296
3835	3264.072936
3836	3264.046231
3837	3263.901579
3838	3263.602058
3839	3263.580126
3840	3263.442693
3841	3263.32717
3842	3263.286314
3843	3263.246595
3844	3263.104793
3845	3262.988557
3846	3262.927207
3847	3262.803031
3848	3262.584509
3849	3262.509534
3850	3262.508315
3851	3262.318039
3852	3262.173152
3853	3261.914348
3854	3261.539981
3855	3261.40183
3856	3261.337566
3857	3261.207118
3858	3260.761451
3859	3260.576891
3860	3260.522539
3861	3260.521291
3862	3260.520128
3863	3260.518913
3864	3260.517675
3865	3260.485457
3866	3260.326783
3867	3260.158498
3868	3259.779846
3869	3259.442176
3870	3259.325977
3871	3259.324854
3872	3259.3237
3873	3259.104814
3874	3259.020729
3875	3258.900312
3876	3258.56786
3877	3258.24636
3878	3257.809601
3879	3257.577369
3880	3257.398909
3881	3257.29595
3882	3257.295025
3883	3256.99919
3884	3256.998022
3885	3256.827895
3886	3256.826835
3887	3256.462979
3888	3256.378773
3889	3256.329265
3890	3256.204771
3891	3256.102953
3892	3256.016746
3893	3256.015741
3894	3255.872706
3895	3255.81866
3896	3255.752339
3897	3255.633127
3898	3255.502412
3899	3255.29197
3900	3255.227638
3901	3255.226776
3902	3255.131073
3903	3254.910788
3904	3254.880678
3905	3254.727368
3906	3254.57298
3907	3254.571927
3908	3254.296788
3909	3252.768964
3910	3252.767806
3911	3252.712106
3912	3252.489725
3913	3252.439785
3914	3252.311107
3915	3251.978014
3916	3251.976783
3917	3251.835776
3918	3251.702707
3919	3251.548417
3920	3251.547486
3921	3251.333746
3922	3251.223557
3923	3251.201051
3924	3251.14218
3925	3251.095475
3926	3251.094352
3927	3251.044773
3928	3250.56506
3929	3250.473212
3930	3250.042357
3931	3249.936833
3932	3249.811377
3933	3249.67358
3934	3249.542088
3935	3249.524291
3936	3249.469317
3937	3249.247876
3938	3249.108069
3939	3249.106989
3940	3248.848843
3941	3248.689216
3942	3248.626543
3943	3248.547351
3944	3248.266027
3945	3248.156929
3946	3248.026093
3947	3247.89864
3948	3247.89762
3949	3247.715236
3950	3247.694898
3951	3247.450649
3952	3247.449599
3953	3247.44853
3954	3247.233322
3955	3247.181032
3956	3247.053143
3957	3246.951901
3958	3246.897415
3959	3246.896545
3960	3246.815073
3961	3246.74607
3962	3246.745145
3963	3246.744201
3964	3246.715846
3965	3246.508752
3966	3246.448768
3967	3246.396033
3968	3246.062246
3969	3245.933161
3970	3245.83143
3971	3245.715939
3972	3245.714842
3973	3245.681433
3974	3244.726557
3975	3244.657727
3976	3244.555767
3977	3244.131535
3978	3244.031073
3979	3243.832738
3980	3243.713475
3981	3243.680739
3982	3243.263222
3983	3243.215494
3984	3243.170066
3985	3242.763425
3986	3242.509943
3987	3242.496545
3988	3242.495526
3989	3242.339065
3990	3242.230131
3991	3242.173396
3992	3240.683688
3993	3240.675509
3994	3240.526889
3995	3240.525901
3996	3240.312121
3997	3240.173357
3998	3239.999327
3999	3239.824259
4000	3239.695781
4001	3238.202044
4002	3238.082375
4003	3237.998418
4004	3237.88457
4005	3237.70469
4006	3237.562668
4007	3237.46345
4008	3237.343092
4009	3237.095599
4010	3236.912781
4011	3236.832446
4012	3236.789107
4013	3236.568143
4014	3236.251201
4015	3236.158442
4016	3235.996704
4017	3235.866377
4018	3234.420349
4019	3233.93557
4020	3233.891953
4021	3233.724043
4022	3233.612009
4023	3233.541861
4024	3233.174047
4025	3233.17295
4026	3233.171722
4027	3232.937214
4028	3232.936164
4029	3232.935131
4030	3232.903065
4031	3232.749512
4032	3232.667979
4033	3232.666798
4034	3232.545003
4035	3232.142586
4036	3232.00484
4037	3231.852939
4038	3231.844283
4039	3231.633931
4040	3231.52848
4041	3231.457817
4042	3231.341567
4043	3231.107698
4044	3231.106622
4045	3230.999196
4046	3230.603099
4047	3230.467425
4048	3230.46636
4049	3230.197966
4050	3230.127495
4051	3229.818265
4052	3229.432347
4053	3229.343458
4054	3229.342445
4055	3229.232305
4056	3229.125662
4057	3228.913029
4058	3228.708166
4059	3228.621841
4060	3228.510974
4061	3228.428484
4062	3228.427513
4063	3228.384416
4064	3228.31732
4065	3228.316437
4066	3228.207139
4067	3227.874531
4068	3227.74062
4069	3227.736187
4070	3227.625522
4071	3227.569769
4072	3227.412359
4073	3227.307686
4074	3227.060302
4075	3227.051351
4076	3227.050228
4077	3226.898223
4078	3226.857143
4079	3226.615197
4080	3226.539498
4081	3226.492233
4082	3226.240179
4083	3226.2392
4084	3226.106423
4085	3225.768838
4086	3225.639029
4087	3225.504849
4088	3225.375861
4089	3225.168313
4090	3225.056566
4091	3224.92677
4092	3224.865808
4093	3224.864785
4094	3224.81347
4095	3224.754516
4096	3224.702051
4097	3224.67877
4098	3224.633669
4099	3224.551208
4100	3224.435925
4101	3224.274007
4102	3224.270695
4103	3224.162419
4104	3224.147723
4105	3223.99713
4106	3223.996064
4107	3223.752776
4108	3223.521999
4109	3223.474851
4110	3223.433645
4111	3223.260197
4112	3223.212122
4113	3223.17619
4114	3223.175251
4115	3223.049195
4116	3222.958949
4117	3222.940532
4118	3222.697561
4119	3222.430513
4120	3222.292376
4121	3222.157779
4122	3222.07135
4123	3222.070403
4124	3221.937156
4125	3220.513287
4126	3220.410805
4127	3220.409857
4128	3220.261121
4129	3220.144807
4130	3219.881269
4131	3219.68333
4132	3219.505376
4133	3219.412981
4134	3219.320887
4135	3219.319997
4136	3219.213482
4137	3219.153639
4138	3219.00159
4139	3218.973318
4140	3218.763048
4141	3218.762031
4142	3218.614692
4143	3218.385244
4144	3216.982411
4145	3216.876221
4146	3216.813621
4147	3216.771242
4148	3216.572176
4149	3216.363346
4150	3216.222947
4151	3216.102971
4152	3216.006408
4153	3215.871863
4154	3215.870945
4155	3215.431976
4156	3215.322891
4157	3215.120991
4158	3214.770829
4159	3214.627463
4160	3214.562296
4161	3214.399153
4162	3214.398254
4163	3214.319621
4164	3214.127507
4165	3213.816618
4166	3213.717494
4167	3213.688064
4168	3213.678027
4169	3213.506944
4170	3213.411965
4171	3213.306982
4172	3213.232261
4173	3213.13991
4174	3212.999708
4175	3212.912297
4176	3212.832016
4177	3212.73419
4178	3212.655801
4179	3212.339604
4180	3212.246517
4181	3211.937256
4182	3211.678485
4183	3211.474161
4184	3211.046139
4185	3211.033615
4186	3211.032663
4187	3210.983982
4188	3210.666906
4189	3210.371351
4190	3210.277605
4191	3210.148403
4192	3210.113667
4193	3210.004687
4194	3209.611161
4195	3209.51242
4196	3209.433307
4197	3209.368209
4198	3209.292801
4199	3209.122658
4200	3208.782256
4201	3208.692685
4202	3208.691396
4203	3208.608953
4204	3208.368346
4205	3208.190337
4206	3208.189395
4207	3207.839013
4208	3207.838161
4209	3207.797396
4210	3207.381803
4211	3207.277096
4212	3207.228901
4213	3207.075054
4214	3207.02272
4215	3205.609289
4216	3205.608424
4217	3205.532825
4218	3205.403679
4219	3205.272096
4220	3205.156517
4221	3205.03861
4222	3204.947154
4223	3204.826909
4224	3204.505771
4225	3204.504927
4226	3204.323525
4227	3204.225937
4228	3204.002828
4229	3202.636312
4230	3202.635358
4231	3202.528083
4232	3202.41633
4233	3202.374873
4234	3202.238635
4235	3201.941328
4236	3201.722758
4237	3201.5343
4238	3201.322602
4239	3201.321641
4240	3201.133237
4241	3201.070596
4242	3200.767568
4243	3199.393599
4244	3199.28478
4245	3199.133686
4246	3198.89951
4247	3198.82373
4248	3198.693796
4249	3198.505439
4250	3197.148906
4251	3197.14806
4252	3196.721528
4253	3195.413707
4254	3195.176621
4255	3194.889207
4256	3194.794482
4257	3194.58913
4258	3194.547709
4259	3194.301089
4260	3194.300233
4261	3194.215451
4262	3194.208004
4263	3194.072074
4264	3194.071356
4265	3193.982288
4266	3193.972818
4267	3193.921617
4268	3193.807287
4269	3193.753313
4270	3193.752395
4271	3193.606554
4272	3192.291312
4273	3192.144723
4274	3192.014229
4275	3191.945067
4276	3191.944219
4277	3191.870919
4278	3191.839288
4279	3191.637353
4280	3191.511018
4281	3191.409933
4282	3191.277758
4283	3190.941978
4284	3190.941381
4285	3190.935591
4286	3190.762664
4287	3190.7617
4288	3190.450197
4289	3190.166525
4290	3190.058037
4291	3189.956466
4292	3189.955598
4293	3189.556883
4294	3189.464243
4295	3189.23534
4296	3189.10273
4297	3187.829167
4298	3186.577399
4299	3186.483418
4300	3186.365848
4301	3186.236962
4302	3186.11566
4303	3186.114823
4304	3186.071425
4305	3185.660061
4306	3185.550756
4307	3185.370785
4308	3185.346102
4309	3185.273657
4310	3185.174164
4311	3184.972177
4312	3184.849419
4313	3184.534838
4314	3184.497454
4315	3184.408666
4316	3184.212209
4317	3183.95177
4318	3183.800941
4319	3183.799995
4320	3183.772622
4321	3183.630804
4322	3183.454119
4323	3183.420256
4324	3183.419508
4325	3183.307761
4326	3183.185353
4327	3183.129309
4328	3182.924505
4329	3182.816681
4330	3182.587197
4331	3182.421928
4332	3182.421137
4333	3182.400201
4334	3182.389688
4335	3182.38879
4336	3182.387969
4337	3182.227536
4338	3182.015658
4339	3181.858844
4340	3181.712654
4341	3181.5433
4342	3181.376811
4343	3181.103432
4344	3180.835273
4345	3180.729108
4346	3180.594258
4347	3180.499085
4348	3180.393981
4349	3180.338905
4350	3180.131692
4351	3180.071562
4352	3179.969683
4353	3179.830338
4354	3179.829466
4355	3179.62292
4356	3179.596613
4357	3179.511583
4358	3178.248778
4359	3178.087968
4360	3177.756845
4361	3177.512699
4362	3177.511914
4363	3177.383546
4364	3177.327546
4365	3177.226587
4366	3177.101646
4367	3177.09466
4368	3176.860671
4369	3176.857901
4370	3176.787605
4371	3176.755991
4372	3176.43073
4373	3176.346832
4374	3176.346119
4375	3176.296425
4376	3176.139936
4377	3175.937547
4378	3175.875269
4379	3175.728012
4380	3175.727241
4381	3175.683319
4382	3175.632059
4383	3175.63123
4384	3175.425412
4385	3175.424749
4386	3175.190035
4387	3175.189165
4388	3174.852187
4389	3174.703758
4390	3174.593177
4391	3174.373958
4392	3174.069077
4393	3174.06829
4394	3173.778663
4395	3173.777984
4396	3173.719495
4397	3173.513269
4398	3173.438136
4399	3173.117672
4400	3173.11685
4401	3172.932699
4402	3172.728032
4403	3172.535382
4404	3171.574874
4405	3171.293586
4406	3171.292892
4407	3171.098379
4408	3171.01874
4409	3170.896489
4410	3170.895863
4411	3170.895136
4412	3170.824008
4413	3170.747877
4414	3170.700606
4415	3170.616771
4416	3170.301545
4417	3170.18504
4418	3170.115478
4419	3170.114725
4420	3170.11389
4421	3170.113228
4422	3170.045956
4423	3169.932024
4424	3169.816158
4425	3169.815337
4426	3169.685131
4427	3169.547594
4428	3169.546938
4429	3169.546252
4430	3169.545493
4431	3169.409585
4432	3169.375099
4433	3169.313363
4434	3169.260684
4435	3169.200105
4436	3169.104775
4437	3169.054986
4438	3168.827952
4439	3168.706751
4440	3168.615992
4441	3168.530775
4442	3167.297345
4443	3167.29667
4444	3167.183657
4445	3167.070018
4446	3167.069445
4447	3167.007304
4448	3167.006702
4449	3166.867838
4450	3165.652503
4451	3165.638812
4452	3165.300329
4453	3165.093248
4454	3164.932691
4455	3164.650336
4456	3164.459615
4457	3164.29125
4458	3164.290606
4459	3164.25722
4460	3164.194161
4461	3164.193543
4462	3164.191873
4463	3164.114448
4464	3163.942703
4465	3163.94198
4466	3163.803955
4467	3163.739279
4468	3163.692115
4469	3163.633147
4470	3163.59285
4471	3163.556975
4472	3163.461306
4473	3163.237642
4474	3163.07795
4475	3162.870142
4476	3162.757989
4477	3162.709326
4478	3162.665574
4479	3162.624068
4480	3162.623411
4481	3162.622762
4482	3161.424364
4483	3161.32328
4484	3161.271829
4485	3161.157142
4486	3159.976521
4487	3158.813431
4488	3157.667607
4489	3156.538789
4490	3156.538107
4491	3156.452417
4492	3156.324948
4493	3156.324167
4494	3156.281352
4495	3156.084851
4496	3155.86144
4497	3155.426442
4498	3155.343033
4499	3155.219703
4500	3155.003046
4501	3154.968812
4502	3154.91733
4503	3154.807253
4504	3153.717963
4505	3153.604085
4506	3153.497043
4507	3153.367091
4508	3153.366292
4509	3153.365545
4510	3153.254955
4511	3153.182445
4512	3153.034152
4513	3153.033489
4514	3152.935791
4515	3152.833917
4516	3152.732907
4517	3152.320526
4518	3152.29875
4519	3152.298038
4520	3152.20558
4521	3152.133444
4522	3152.123559
4523	3151.986683
4524	3151.796831
4525	3151.687835
4526	3150.612268
4527	3150.461262
4528	3150.134279
4529	3149.898826
4530	3149.806427
4531	3149.690248
4532	3149.614809
4533	3149.507221
4534	3149.412419
4535	3149.179651
4536	3148.989447
4537	3148.98877
4538	3148.868214
4539	3148.756415
4540	3148.755768
4541	3148.755122
4542	3148.754437
4543	3148.589712
4544	3148.589072
4545	3148.48909
4546	3148.488549
4547	3148.487912
4548	3148.227193
4549	3148.126606
4550	3148.122423
4551	3148.121907
4552	3148.121299
4553	3148.028081
4554	3147.89309
4555	3147.753215
4556	3147.752652
4557	3147.623537
4558	3147.62304
4559	3147.460917
4560	3147.333043
4561	3147.231272
4562	3147.205142
4563	3147.104272
4564	3146.889522
4565	3146.698907
4566	3146.698417
4567	3146.420506
4568	3146.345566
4569	3146.236953
4570	3145.964933
4571	3145.812604
4572	3145.725096
4573	3145.516209
4574	3145.385024
4575	3145.303535
4576	3145.15489
4577	3144.868137
4578	3144.829643
4579	3144.571972
4580	3144.492492
4581	3144.19351
4582	3144.192824
4583	3143.898441
4584	3143.787808
4585	3143.687313
4586	3143.591326
4587	3143.395585
4588	3142.546372
4589	3142.545776
4590	3142.463784
4591	3142.339745
4592	3141.271947
4593	3141.173386
4594	3141.172757
4595	3141.163874
4596	3140.964192
4597	3140.943023
4598	3140.942353
4599	3140.86129
4600	3140.655506
4601	3140.654947
4602	3140.654379
4603	3140.314228
4604	3140.263384
4605	3140.210259
4606	3140.148573
4607	3140.064097
4608	3139.966415
4609	3139.965789
4610	3139.820789
4611	3139.703966
4612	3139.490459
4613	3139.393294
4614	3139.281875
4615	3139.281373
4616	3139.158553
4617	3139.037263
4618	3139.036339
4619	3138.804349
4620	3138.795497
4621	3137.76617
4622	3137.765528
4623	3137.504584
4624	3137.445511
4625	3137.302151
4626	3136.264528
4627	3136.182181
4628	3136.117641
4629	3135.555308
4630	3135.431358
4631	3135.334516
4632	3135.233836
4633	3135.136829
4634	3135.031384
4635	3135.030807
4636	3134.882972
4637	3134.781531
4638	3134.595434
4639	3134.594848
4640	3134.537251
4641	3134.428297
4642	3134.400432
4643	3134.365593
4644	3134.08247
4645	3133.984183
4646	3132.961138
4647	3132.868219
4648	3132.819439
4649	3132.745642
4650	3131.737728
4651	3131.551184
4652	3131.372642
4653	3131.372103
4654	3131.37169
4655	3131.258982
4656	3131.258409
4657	3131.074429
4658	3130.997924
4659	3130.68093
4660	3130.529563
4661	3130.326215
4662	3130.237762
4663	3130.150541
4664	3130.14262
4665	3130.091675
4666	3129.98072
4667	3129.872037
4668	3129.793444
4669	3129.613939
4670	3129.485927
4671	3129.344059
4672	3129.266033
4673	3129.135413
4674	3129.087883
4675	3129.086941
4676	3129.086417
4677	3128.991559
4678	3128.906297
4679	3128.806965
4680	3128.80661
4681	3128.586048
4682	3128.577806
4683	3128.437403
4684	3128.295771
4685	3128.033329
4686	3128.032888
4687	3127.911202
4688	3127.788669
4689	3127.69929
4690	3127.627107
4691	3127.408181
4692	3127.364346
4693	3127.181594
4694	3127.092246
4695	3127.01399
4696	3127.013441
4697	3127.012846
4698	3126.83432
4699	3126.732934
4700	3126.674554
4701	3126.55265
4702	3126.440831
4703	3126.440254
4704	3126.439683
4705	3126.261115
4706	3126.101357
4707	3125.915666
4708	3125.839378
4709	3125.739473
4710	3125.643258
4711	3125.443169
4712	3125.442584
4713	3125.310161
4714	3125.253754
4715	3125.135541
4716	3125.135024
4717	3125.03931
4718	3125.038737
4719	3124.04355
4720	3124.043142
4721	3124.03514
4722	3123.979602
4723	3123.944977
4724	3123.811107
4725	3123.614773
4726	3123.608547
4727	3123.482971
4728	3123.482576
4729	3123.413711
4730	3123.25307
4731	3123.224869
4732	3123.171438
4733	3123.115444
4734	3123.114924
4735	3123.070249
4736	3123.017496
4737	3123.016964
4738	3122.644197
4739	3121.681989
4740	3121.609836
4741	3121.52967
4742	3121.443218
4743	3120.476394
4744	3120.375051
4745	3120.331247
4746	3120.071801
4747	3119.975592
4748	3119.975054
4749	3119.939258
4750	3119.72047
4751	3119.559966
4752	3119.338814
4753	3119.241212
4754	3119.240765
4755	3119.113576
4756	3119.112954
4757	3119.010194
4758	3118.082266
4759	3118.004174
4760	3117.91056
4761	3117.910073
4762	3117.766459
4763	3117.691257
4764	3117.690854
4765	3117.613019
4766	3117.412156
4767	3117.295111
4768	3117.279812
4769	3117.184779
4770	3116.953842
4771	3116.75805
4772	3116.757618
