iter	Passed	Remaining
3272	5543	5537
3273	5545	5535
3274	5546	5533
3275	5548	5531
3276	5549	5529
3277	5551	5527
3278	5552	5525
3279	5554	5523
3280	5555	5521
3281	5556	5519
3282	5558	5517
3283	5560	5516
3284	5562	5514
3285	5563	5513
3286	5565	5511
3287	5567	5509
3288	5568	5507
3289	5569	5505
3290	5571	5503
3291	5572	5501
3292	5574	5499
3293	5575	5497
3294	5577	5495
3295	5578	5494
3296	5580	5492
3297	5581	5490
3298	5583	5488
3299	5584	5486
3300	5586	5485
3301	5588	5483
3302	5589	5481
3303	5591	5479
3304	5592	5477
3305	5594	5476
3306	5596	5474
3307	5597	5472
3308	5599	5470
3309	5600	5468
3310	5602	5466
3311	5603	5464
3312	5605	5463
3313	5606	5461
3314	5608	5459
3315	5609	5457
3316	5611	5455
3317	5612	5453
3318	5614	5452
3319	5616	5450
3320	5618	5449
3321	5620	5447
3322	5624	5448
3323	5626	5446
3324	5627	5445
3325	5629	5443
3326	5631	5442
3327	5633	5440
3328	5635	5438
3329	5636	5437
3330	5638	5435
3331	5641	5434
3332	5642	5433
3333	5644	5431
3334	5646	5430
3335	5648	5428
3336	5650	5427
3337	5652	5425
3338	5655	5424
3339	5657	5423
3340	5659	5421
3341	5661	5420
3342	5662	5418
3343	5664	5417
3344	5666	5415
3345	5668	5414
3346	5671	5413
3347	5673	5412
3348	5674	5410
3349	5676	5408
3350	5678	5407
3351	5679	5405
3352	5681	5403
3353	5683	5402
3354	5685	5401
3355	5687	5399
3356	5689	5398
3357	5691	5396
3358	5693	5394
3359	5695	5393
3360	5696	5391
3361	5698	5390
3362	5700	5388
3363	5703	5387
3364	5705	5386
3365	5707	5384
3366	5708	5383
3367	5710	5381
3368	5711	5379
3369	5713	5378
3370	5715	5376
3371	5717	5375
3372	5720	5374
3373	5721	5372
3374	5723	5370
3375	5725	5369
3376	5727	5367
3377	5728	5365
3378	5730	5364
3379	5731	5362
3380	5733	5360
3381	5735	5358
3382	5737	5357
3383	5738	5355
3384	5739	5353
3385	5741	5351
3386	5743	5349
3387	5744	5348
3388	5746	5346
3389	5748	5344
3390	5749	5342
3391	5751	5340
3392	5752	5338
3393	5753	5336
3394	5755	5334
3395	5756	5333
3396	5757	5330
3397	5759	5328
3398	5760	5327
3399	5762	5325
3400	5764	5323
3401	5766	5322
3402	5767	5320
3403	5769	5318
3404	5771	5316
3405	5772	5315
3406	5774	5313
3407	5775	5311
3408	5777	5310
3409	5779	5308
3410	5781	5306
3411	5784	5306
3412	5786	5304
3413	5787	5303
3414	5790	5301
3415	5791	5300
3416	5793	5298
3417	5795	5297
3418	5797	5295
3419	5799	5293
3420	5801	5292
3421	5803	5291
3422	5805	5289
3423	5807	5288
3424	5811	5288
3425	5813	5287
3426	5814	5285
3427	5816	5283
3428	5817	5281
3429	5819	5279
3430	5820	5277
3431	5822	5276
3432	5824	5274
3433	5826	5273
3434	5828	5271
3435	5829	5269
3436	5830	5267
3437	5832	5265
3438	5833	5263
3439	5835	5261
3440	5836	5260
3441	5838	5258
3442	5839	5256
3443	5841	5255
3444	5843	5253
3445	5845	5251
3446	5847	5249
3447	5848	5248
3448	5849	5246
3449	5851	5244
3450	5852	5242
3451	5854	5240
3452	5856	5239
3453	5858	5237
3454	5859	5235
3455	5860	5233
3456	5862	5231
3457	5864	5230
3458	5865	5228
3459	5867	5226
3460	5869	5224
3461	5870	5222
3462	5872	5221
3463	5874	5219
3464	5875	5218
3465	5877	5216
3466	5879	5214
3467	5880	5212
3468	5882	5210
3469	5883	5208
3470	5885	5206
3471	5886	5205
3472	5888	5203
3473	5890	5201
3474	5891	5200
3475	5893	5198
3476	5895	5196
3477	5896	5194
3478	5898	5192
3479	5900	5191
3480	5901	5189
3481	5903	5187
3482	5904	5185
3483	5906	5184
3484	5907	5182
3485	5909	5180
3486	5911	5178
3487	5912	5177
3488	5914	5175
3489	5916	5173
3490	5917	5171
3491	5919	5170
3492	5920	5168
3493	5922	5166
3494	5923	5164
3495	5925	5162
3496	5926	5160
3497	5928	5158
3498	5929	5157
3499	5931	5155
3500	5933	5153
3501	5934	5151
3502	5935	5149
3503	5937	5147
3504	5939	5146
3505	5940	5144
3506	5942	5142
3507	5943	5140
3508	5944	5138
3509	5946	5136
3510	5948	5134
3511	5949	5133
3512	5951	5131
3513	5953	5129
3514	5954	5127
3515	5956	5126
3516	5958	5124
3517	5959	5122
3518	5960	5120
3519	5962	5118
3520	5964	5117
3521	5966	5115
3522	5967	5113
3523	5969	5112
3524	5970	5110
3525	5972	5108
3526	5973	5106
3527	5975	5104
3528	5976	5102
3529	5978	5101
3530	5980	5099
3531	5981	5097
3532	5982	5095
3533	5984	5093
3534	5986	5091
3535	5987	5090
3536	5989	5088
3537	5990	5086
3538	5992	5084
3539	5995	5084
3540	5998	5083
3541	6000	5082
3542	6002	5080
3543	6003	5078
3544	6005	5077
3545	6007	5075
3546	6008	5073
3547	6010	5071
3548	6012	5070
3549	6013	5068
3550	6015	5066
3551	6017	5065
3552	6019	5063
3553	6021	5062
3554	6023	5061
3555	6025	5060
3556	6028	5059
3557	6030	5057
3558	6032	5055
3559	6033	5054
3560	6035	5052
3561	6037	5050
3562	6039	5049
3563	6041	5048
3564	6043	5047
3565	6045	5045
3566	6047	5044
3567	6049	5042
3568	6051	5041
3569	6053	5039
3570	6055	5037
3571	6056	5036
3572	6058	5034
3573	6060	5032
3574	6061	5030
3575	6063	5028
3576	6064	5027
3577	6066	5025
3578	6068	5023
3579	6070	5022
3580	6071	5020
3581	6073	5018
3582	6075	5017
3583	6076	5015
3584	6078	5013
3585	6080	5012
3586	6081	5010
3587	6083	5008
3588	6086	5007
3589	6088	5006
3590	6090	5004
3591	6092	5003
3592	6094	5002
3593	6096	5000
3594	6098	4998
3595	6100	4997
3596	6101	4995
3597	6104	4995
3598	6106	4993
3599	6109	4992
3600	6111	4990
3601	6113	4989
3602	6115	4988
3603	6117	4986
3604	6119	4985
3605	6120	4983
3606	6122	4981
3607	6124	4980
3608	6126	4978
3609	6128	4977
3610	6131	4976
3611	6133	4975
3612	6135	4973
3613	6136	4972
3614	6138	4970
3615	6140	4968
3616	6142	4967
3617	6144	4965
3618	6145	4963
3619	6147	4962
3620	6150	4961
3621	6152	4959
3622	6153	4957
3623	6155	4956
3624	6156	4954
3625	6160	4954
3626	6162	4952
3627	6164	4951
3628	6166	4950
3629	6168	4948
3630	6171	4947
3631	6172	4945
3632	6177	4946
3633	6179	4945
3634	6182	4943
3635	6184	4942
3636	6186	4941
3637	6188	4940
3638	6191	4939
3639	6193	4937
3640	6195	4936
3641	6197	4934
3642	6199	4933
3643	6201	4931
3644	6203	4930
3645	6205	4929
3646	6207	4927
3647	6210	4926
3648	6212	4925
3649	6214	4924
3650	6216	4922
3651	6218	4920
3652	6220	4919
3653	6222	4918
3654	6225	4917
3655	6227	4915
3656	6229	4914
3657	6231	4912
3658	6233	4911
3659	6236	4910
3660	6239	4910
3661	6242	4909
3662	6244	4907
3663	6246	4906
3664	6248	4905
3665	6250	4903
3666	6252	4902
3667	6255	4901
3668	6257	4899
3669	6258	4897
3670	6260	4896
3671	6262	4894
3672	6263	4892
3673	6265	4890
3674	6267	4889
3675	6268	4887
3676	6271	4886
3677	6273	4885
3678	6276	4883
3679	6277	4882
3680	6279	4880
3681	6281	4879
3682	6283	4877
3683	6285	4875
3684	6286	4874
3685	6288	4872
3686	6290	4871
3687	6292	4869
3688	6293	4867
3689	6295	4865
3690	6297	4864
3691	6298	4862
3692	6300	4860
3693	6302	4858
3694	6303	4857
3695	6305	4855
3696	6306	4853
3697	6308	4851
3698	6309	4849
3699	6311	4847
3700	6312	4846
3701	6314	4844
3702	6316	4842
3703	6317	4840
3704	6319	4838
3705	6320	4836
3706	6322	4835
3707	6324	4833
3708	6326	4832
3709	6327	4830
3710	6329	4828
3711	6330	4826
3712	6332	4824
3713	6333	4822
3714	6335	4821
3715	6337	4819
3716	6338	4817
3717	6339	4815
3718	6341	4813
3719	6342	4811
3720	6344	4809
3721	6345	4807
3722	6347	4805
3723	6348	4804
3724	6350	4802
3725	6351	4800
3726	6352	4798
3727	6354	4796
3728	6355	4794
3729	6357	4792
3730	6359	4791
3731	6360	4789
3732	6362	4787
3733	6364	4785
3734	6365	4784
3735	6366	4782
3736	6368	4780
3737	6370	4778
3738	6371	4776
3739	6373	4774
3740	6374	4772
3741	6376	4771
3742	6378	4769
3743	6379	4767
3744	6381	4766
3745	6382	4764
3746	6384	4762
3747	6385	4760
3748	6387	4758
3749	6389	4756
3750	6390	4755
3751	6392	4753
3752	6394	4751
3753	6395	4750
3754	6397	4748
3755	6398	4746
3756	6400	4744
3757	6401	4742
3758	6403	4740
3759	6404	4738
3760	6406	4737
3761	6408	4735
3762	6409	4733
3763	6411	4731
3764	6412	4729
3765	6414	4728
3766	6415	4726
3767	6417	4724
3768	6418	4722
3769	6420	4720
3770	6421	4718
3771	6423	4717
3772	6425	4715
3773	6426	4713
3774	6428	4711
3775	6429	4709
3776	6430	4707
3777	6432	4705
3778	6433	4704
3779	6435	4702
3780	6436	4700
3781	6438	4698
3782	6440	4696
3783	6441	4695
3784	6443	4693
3785	6445	4691
3786	6447	4690
3787	6448	4688
3788	6450	4686
3789	6452	4685
3790	6453	4683
3791	6455	4681
3792	6456	4679
3793	6458	4677
3794	6459	4675
3795	6461	4674
3796	6462	4672
3797	6463	4670
3798	6465	4668
3799	6466	4666
3800	6468	4664
3801	6469	4662
3802	6471	4661
3803	6473	4659
3804	6474	4657
3805	6475	4655
3806	6477	4653
3807	6478	4651
3808	6479	4649
3809	6482	4648
3810	6483	4646
3811	6485	4644
3812	6486	4642
3813	6488	4641
3814	6490	4639
3815	6491	4637
3816	6493	4635
3817	6494	4633
3818	6495	4631
3819	6497	4629
3820	6499	4628
3821	6500	4626
3822	6502	4624
3823	6504	4623
3824	6505	4621
3825	6507	4619
3826	6509	4617
3827	6510	4615
3828	6512	4614
3829	6513	4612
3830	6515	4610
3831	6517	4609
3832	6519	4607
3833	6520	4605
3834	6522	4603
3835	6523	4601
3836	6525	4600
3837	6526	4598
3838	6528	4596
3839	6529	4594
3840	6531	4593
3841	6533	4591
3842	6534	4589
3843	6536	4587
3844	6538	4586
3845	6539	4584
3846	6541	4582
3847	6542	4580
3848	6544	4579
3849	6546	4577
3850	6547	4575
3851	6549	4573
3852	6550	4571
3853	6552	4570
3854	6554	4568
3855	6555	4566
3856	6557	4564
3857	6559	4563
3858	6560	4561
3859	6562	4559
3860	6564	4558
3861	6566	4556
3862	6567	4554
3863	6568	4552
3864	6570	4550
3865	6572	4549
3866	6573	4547
3867	6575	4545
3868	6576	4543
3869	6578	4541
3870	6579	4540
3871	6581	4538
3872	6582	4536
3873	6584	4534
3874	6586	4532
3875	6587	4531
3876	6589	4529
3877	6591	4528
3878	6593	4526
3879	6594	4524
3880	6596	4522
3881	6597	4520
3882	6599	4519
3883	6600	4517
3884	6602	4515
3885	6604	4514
3886	6606	4512
3887	6608	4510
3888	6610	4509
3889	6611	4507
3890	6613	4505
3891	6615	4504
3892	6617	4502
3893	6619	4501
3894	6620	4499
3895	6622	4497
3896	6623	4495
3897	6625	4493
3898	6627	4492
3899	6628	4490
3900	6630	4488
3901	6631	4486
3902	6633	4485
3903	6635	4483
3904	6637	4481
3905	6638	4480
3906	6640	4478
3907	6642	4476
3908	6643	4474
3909	6645	4473
3910	6646	4471
3911	6648	4469
3912	6650	4468
3913	6651	4466
3914	6653	4464
3915	6655	4463
3916	6657	4461
3917	6659	4459
3918	6660	4458
3919	6662	4456
3920	6663	4454
3921	6666	4453
3922	6668	4452
3923	6670	4450
3924	6671	4448
3925	6674	4447
3926	6675	4445
3927	6677	4443
3928	6679	4442
3929	6681	4440
3930	6683	4439
3931	6685	4437
3932	6686	4435
3933	6688	4434
3934	6690	4432
3935	6692	4431
3936	6694	4429
3937	6695	4427
3938	6697	4425
3939	6698	4424
3940	6700	4422
3941	6702	4420
3942	6704	4419
3943	6706	4417
3944	6708	4416
3945	6710	4414
3946	6712	4413
3947	6714	4411
3948	6716	4410
3949	6718	4408
3950	6721	4407
3951	6722	4406
3952	6725	4404
3953	6727	4403
3954	6731	4403
3955	6733	4401
3956	6735	4399
3957	6737	4398
3958	6738	4396
3959	6740	4395
3960	6743	4394
3961	6746	4392
3962	6748	4391
3963	6750	4389
3964	6751	4388
3965	6753	4386
3966	6754	4384
3967	6756	4382
3968	6757	4380
3969	6759	4379
3970	6761	4377
3971	6763	4376
3972	6765	4374
3973	6768	4373
3974	6770	4372
3975	6773	4371
3976	6776	4370
3977	6777	4368
3978	6780	4367
3979	6782	4366
3980	6785	4365
3981	6787	4363
3982	6791	4363
3983	6794	4362
3984	6796	4360
3985	6799	4360
3986	6801	4358
3987	6803	4357
3988	6806	4356
3989	6809	4355
3990	6811	4354
3991	6814	4352
3992	6816	4351
3993	6819	4350
3994	6821	4349
3995	6824	4348
3996	6827	4347
3997	6828	4345
3998	6831	4344
3999	6834	4343
4000	6836	4341
4001	6840	4341
4002	6842	4339
4003	6844	4338
4004	6846	4336
4005	6848	4335
4006	6850	4333
4007	6853	4332
4008	6856	4331
4009	6858	4330
4010	6861	4329
4011	6864	4328
4012	6867	4327
4013	6870	4326
4014	6872	4325
4015	6875	4324
4016	6877	4323
4017	6880	4321
4018	6882	4320
4019	6884	4318
4020	6886	4317
4021	6888	4315
4022	6889	4314
4023	6891	4312
4024	6892	4310
4025	6894	4308
4026	6896	4307
4027	6898	4305
4028	6899	4303
4029	6901	4301
4030	6903	4300
4031	6905	4298
4032	6907	4297
4033	6909	4295
4034	6912	4294
4035	6914	4293
4036	6916	4291
4037	6918	4290
4038	6920	4288
4039	6922	4287
4040	6925	4286
4041	6927	4284
4042	6929	4283
4043	6931	4281
4044	6933	4279
4045	6935	4278
4046	6936	4276
4047	6938	4274
4048	6940	4273
4049	6942	4271
4050	6944	4270
4051	6946	4268
4052	6948	4266
4053	6950	4265
4054	6951	4263
4055	6953	4261
4056	6955	4260
4057	6957	4258
4058	6959	4257
4059	6961	4255
4060	6963	4254
4061	6964	4252
4062	6966	4250
4063	6967	4248
4064	6969	4246
4065	6970	4244
4066	6972	4243
4067	6974	4241
4068	6976	4239
4069	6978	4238
4070	6979	4236
4071	6981	4234
4072	6982	4232
4073	6984	4230
4074	6985	4229
4075	6987	4227
4076	6988	4225
4077	6989	4223
4078	6991	4221
4079	6993	4219
4080	6994	4218
4081	6996	4216
4082	6998	4214
4083	7000	4213
4084	7002	4211
4085	7003	4209
4086	7005	4208
4087	7007	4206
4088	7009	4204
4089	7010	4203
4090	7012	4201
4091	7013	4199
4092	7015	4197
4093	7016	4195
4094	7017	4193
4095	7019	4191
4096	7021	4190
4097	7023	4188
4098	7024	4186
4099	7026	4184
4100	7027	4182
4101	7029	4181
4102	7030	4179
4103	7032	4177
4104	7033	4175
4105	7035	4174
4106	7037	4172
4107	7038	4170
4108	7040	4168
4109	7041	4166
4110	7043	4165
4111	7045	4163
4112	7046	4161
4113	7048	4159
4114	7049	4157
4115	7050	4155
4116	7052	4154
4117	7054	4152
4118	7056	4150
4119	7057	4149
4120	7059	4147
4121	7061	4145
4122	7062	4143
4123	7064	4141
4124	7065	4140
4125	7067	4138
4126	7068	4136
4127	7070	4134
4128	7072	4132
4129	7073	4131
4130	7075	4129
4131	7076	4127
4132	7079	4126
4133	7081	4124
4134	7083	4123
4135	7085	4121
4136	7087	4120
4137	7089	4118
4138	7090	4116
4139	7092	4114
4140	7093	4113
4141	7095	4111
4142	7098	4110
4143	7100	4108
4144	7102	4107
4145	7104	4105
4146	7106	4104
4147	7108	4102
4148	7111	4101
4149	7113	4100
4150	7115	4098
4151	7118	4097
4152	7119	4095
4153	7121	4093
4154	7123	4092
4155	7125	4090
4156	7127	4089
4157	7129	4087
4158	7131	4086
4159	7134	4085
4160	7135	4083
4161	7137	4081
4162	7139	4079
4163	7141	4078
4164	7143	4076
4165	7145	4075
4166	7147	4073
4167	7149	4072
4168	7150	4070
4169	7152	4068
4170	7154	4067
4171	7157	4065
4172	7159	4064
4173	7161	4062
4174	7164	4061
4175	7165	4059
4176	7167	4058
4177	7169	4056
4178	7172	4055
4179	7174	4054
4180	7176	4052
4181	7179	4051
4182	7181	4050
4183	7183	4048
4184	7185	4046
4185	7187	4045
4186	7188	4043
4187	7190	4041
4188	7192	4040
4189	7194	4038
4190	7196	4037
4191	7198	4035
4192	7200	4033
4193	7202	4032
4194	7204	4030
4195	7205	4028
4196	7208	4027
4197	7210	4025
4198	7212	4024
4199	7213	4022
4200	7216	4021
4201	7218	4019
4202	7220	4018
4203	7222	4016
4204	7224	4015
4205	7226	4013
4206	7228	4011
4207	7231	4011
4208	7234	4009
4209	7236	4008
4210	7238	4006
4211	7240	4005
4212	7242	4003
4213	7243	4001
4214	7246	4000
4215	7247	3998
4216	7249	3996
4217	7251	3995
4218	7254	3994
4219	7256	3992
4220	7258	3991
4221	7260	3989
4222	7262	3988
4223	7264	3986
4224	7266	3984
4225	7268	3983
4226	7271	3982
4227	7273	3981
4228	7275	3979
4229	7278	3978
4230	7281	3977
4231	7284	3975
4232	7286	3974
4233	7289	3973
4234	7291	3971
4235	7293	3970
4236	7296	3969
4237	7298	3968
4238	7301	3966
4239	7303	3965
4240	7305	3963
4241	7307	3962
4242	7309	3960
4243	7311	3959
4244	7313	3957
4245	7315	3956
4246	7317	3954
4247	7319	3952
4248	7321	3951
4249	7323	3949
4250	7326	3948
4251	7328	3946
4252	7330	3945
4253	7332	3943
4254	7334	3942
4255	7336	3940
4256	7339	3939
4257	7342	3938
4258	7346	3938
4259	7349	3936
4260	7350	3934
4261	7355	3934
4262	7358	3933
4263	7360	3932
4264	7364	3931
4265	7368	3931
4266	7371	3930
4267	7374	3929
4268	7377	3927
4269	7379	3926
4270	7382	3925
4271	7384	3924
4272	7387	3922
4273	7391	3922
4274	7393	3920
4275	7395	3919
4276	7398	3917
4277	7401	3917
4278	7404	3915
4279	7408	3915
4280	7410	3914
4281	7414	3913
4282	7417	3912
4283	7420	3911
4284	7423	3910
4285	7426	3908
4286	7429	3908
4287	7432	3906
4288	7435	3905
4289	7438	3904
4290	7441	3903
4291	7444	3902
4292	7446	3901
4293	7449	3900
4294	7452	3898
4295	7456	3898
4296	7458	3896
4297	7460	3895
4298	7463	3894
4299	7466	3892
4300	7468	3891
4301	7470	3889
4302	7472	3888
4303	7474	3886
4304	7477	3885
4305	7479	3884
4306	7482	3882
4307	7484	3881
4308	7486	3879
4309	7488	3877
4310	7490	3876
4311	7492	3874
4312	7494	3873
4313	7496	3871
4314	7498	3869
4315	7500	3868
4316	7502	3866
4317	7504	3865
4318	7506	3863
4319	7508	3861
4320	7510	3860
4321	7512	3858
4322	7514	3857
4323	7516	3855
4324	7518	3853
4325	7520	3852
4326	7522	3850
4327	7524	3849
4328	7526	3847
4329	7528	3846
4330	7530	3844
4331	7531	3842
4332	7533	3840
4333	7535	3838
4334	7536	3837
4335	7538	3835
4336	7539	3833
4337	7541	3831
4338	7543	3830
4339	7546	3829
4340	7549	3827
4341	7551	3826
4342	7553	3824
4343	7556	3823
4344	7558	3821
4345	7560	3820
4346	7562	3818
4347	7564	3816
4348	7565	3815
4349	7567	3813
4350	7569	3811
4351	7570	3809
4352	7572	3807
4353	7574	3806
4354	7575	3804
4355	7577	3802
4356	7579	3800
4357	7580	3799
4358	7582	3797
4359	7584	3795
4360	7586	3793
4361	7587	3792
4362	7589	3790
4363	7591	3788
4364	7592	3786
4365	7594	3784
4366	7595	3783
4367	7597	3781
4368	7598	3779
4369	7599	3777
4370	7601	3775
4371	7602	3773
4372	7605	3772
4373	7606	3770
4374	7608	3768
4375	7610	3766
4376	7612	3765
4377	7614	3763
4378	7615	3761
4379	7617	3759
4380	7618	3758
4381	7620	3756
4382	7622	3754
4383	7623	3752
4384	7626	3751
4385	7628	3750
4386	7631	3748
4387	7632	3746
4388	7636	3745
4389	7639	3745
4390	7643	3744
4391	7646	3742
4392	7648	3741
4393	7651	3740
4394	7654	3739
4395	7656	3737
4396	7658	3736
4397	7661	3734
4398	7663	3733
4399	7665	3731
4400	7668	3730
4401	7672	3729
4402	7674	3728
4403	7676	3726
4404	7678	3725
4405	7680	3723
4406	7684	3722
4407	7687	3721
4408	7689	3719
4409	7691	3718
4410	7693	3716
4411	7695	3715
4412	7698	3713
4413	7700	3712
4414	7702	3710
4415	7704	3709
4416	7707	3707
4417	7709	3706
4418	7711	3704
4419	7713	3703
4420	7715	3701
4421	7718	3700
4422	7720	3698
4423	7723	3697
4424	7724	3695
4425	7727	3694
4426	7729	3692
4427	7731	3691
4428	7733	3689
4429	7735	3687
4430	7737	3686
4431	7739	3684
4432	7741	3682
4433	7743	3681
4434	7745	3679
4435	7747	3678
4436	7749	3676
4437	7751	3674
4438	7753	3673
4439	7755	3671
4440	7758	3670
4441	7760	3668
4442	7763	3667
4443	7765	3665
4444	7768	3664
4445	7770	3663
4446	7772	3661
4447	7774	3659
4448	7776	3658
4449	7778	3656
4450	7779	3654
4451	7781	3653
4452	7783	3651
4453	7786	3650
4454	7787	3648
4455	7789	3646
4456	7791	3644
4457	7793	3643
4458	7794	3641
4459	7796	3639
4460	7797	3637
4461	7799	3635
4462	7801	3633
4463	7803	3632
4464	7805	3631
4465	7807	3629
4466	7809	3627
4467	7811	3626
4468	7813	3624
4469	7816	3623
4470	7818	3621
4471	7820	3619
4472	7822	3618
4473	7824	3616
4474	7825	3614
4475	7828	3613
4476	7829	3611
4477	7833	3610
4478	7834	3608
4479	7836	3606
4480	7838	3605
4481	7839	3603
4482	7841	3601
4483	7843	3599
4484	7845	3598
4485	7848	3597
4486	7850	3595
4487	7852	3593
4488	7853	3591
4489	7855	3589
4490	7857	3588
4491	7858	3586
4492	7860	3584
4493	7862	3583
4494	7864	3581
4495	7866	3579
4496	7867	3577
4497	7869	3575
4498	7870	3574
4499	7872	3572
4500	7873	3570
4501	7875	3568
4502	7877	3567
4503	7879	3565
4504	7880	3563
4505	7882	3561
4506	7883	3559
4507	7885	3557
4508	7886	3555
4509	7888	3554
4510	7890	3552
4511	7892	3550
4512	7894	3549
4513	7895	3547
4514	7897	3545
4515	7898	3543
4516	7899	3541
4517	7901	3539
4518	7903	3538
4519	7904	3536
4520	7907	3534
4521	7909	3533
4522	7911	3531
4523	7912	3529
4524	7913	3527
4525	7915	3525
4526	7916	3523
4527	7918	3521
4528	7919	3520
4529	7924	3519
4530	7926	3518
4531	7929	3516
4532	7931	3515
4533	7934	3513
4534	7936	3512
4535	7939	3511
4536	7942	3509
4537	7943	3508
4538	7945	3506
4539	7947	3504
4540	7949	3503
4541	7952	3501
4542	7955	3500
4543	7958	3499
4544	7961	3497
4545	7963	3496
4546	7965	3494
4547	7967	3493
4548	7970	3492
4549	7972	3490
4550	7974	3488
4551	7976	3487
4552	7978	3485
4553	7980	3483
4554	7982	3482
4555	7985	3480
4556	7987	3479
4557	7989	3477
4558	7992	3476
4559	7994	3474
4560	7997	3473
4561	7999	3471
4562	8002	3470
4563	8004	3469
4564	8006	3467
4565	8009	3466
4566	8011	3464
4567	8014	3463
4568	8017	3462
4569	8020	3460
4570	8022	3459
4571	8025	3457
4572	8027	3456
4573	8029	3454
4574	8032	3453
4575	8033	3451
4576	8035	3449
4577	8036	3447
4578	8038	3445
4579	8039	3443
4580	8040	3442
4581	8042	3440
4582	8043	3438
4583	8045	3436
4584	8046	3434
4585	8048	3432
4586	8050	3431
4587	8051	3429
4588	8053	3427
4589	8054	3425
4590	8055	3423
4591	8057	3421
4592	8058	3419
4593	8060	3417
4594	8061	3415
4595	8063	3414
4596	8065	3412
4597	8066	3410
4598	8068	3408
4599	8069	3406
4600	8071	3404
4601	8072	3403
4602	8073	3401
4603	8075	3399
4604	8077	3397
4605	8079	3395
4606	8081	3394
4607	8082	3392
4608	8083	3390
4609	8085	3388
4610	8086	3386
4611	8088	3384
4612	8089	3382
4613	8091	3381
4614	8092	3379
4615	8094	3377
4616	8096	3375
4617	8097	3373
4618	8099	3371
4619	8100	3370
4620	8102	3368
4621	8103	3366
4622	8104	3364
4623	8106	3362
4624	8107	3360
4625	8110	3359
4626	8111	3357
4627	8113	3355
4628	8114	3353
4629	8116	3351
4630	8118	3349
4631	8119	3348
4632	8120	3346
4633	8122	3344
4634	8123	3342
4635	8125	3340
4636	8127	3338
4637	8128	3337
4638	8130	3335
4639	8131	3333
4640	8132	3331
4641	8134	3329
4642	8135	3327
4643	8137	3325
4644	8139	3324
4645	8141	3322
4646	8143	3320
4647	8144	3318
4648	8146	3317
4649	8148	3315
4650	8149	3313
4651	8150	3311
4652	8152	3309
4653	8153	3307
4654	8155	3306
4655	8157	3304
4656	8159	3302
4657	8160	3300
4658	8162	3298
4659	8163	3297
4660	8165	3295
4661	8167	3293
4662	8169	3291
4663	8170	3289
4664	8172	3288
4665	8173	3286
4666	8175	3284
4667	8176	3282
4668	8178	3280
4669	8180	3279
4670	8183	3277
4671	8185	3276
4672	8188	3274
4673	8192	3274
4674	8196	3273
4675	8198	3271
4676	8205	3271
4677	8208	3270
4678	8211	3269
4679	8213	3267
4680	8215	3266
4681	8219	3265
4682	8223	3264
4683	8225	3262
4684	8227	3261
4685	8229	3259
4686	8232	3258
4687	8237	3257
4688	8240	3256
4689	8242	3254
4690	8244	3253
4691	8246	3251
4692	8248	3249
4693	8250	3248
4694	8252	3246
4695	8254	3244
4696	8256	3243
4697	8257	3241
4698	8260	3239
4699	8262	3238
4700	8264	3236
4701	8267	3235
4702	8269	3233
4703	8270	3231
4704	8272	3229
4705	8275	3228
4706	8277	3226
4707	8279	3225
4708	8281	3223
4709	8284	3222
4710	8286	3220
4711	8288	3219
4712	8290	3217
4713	8293	3216
4714	8296	3214
4715	8298	3213
4716	8301	3212
4717	8304	3210
4718	8306	3209
4719	8309	3207
4720	8311	3205
4721	8312	3204
4722	8314	3202
4723	8316	3200
4724	8318	3198
4725	8321	3197
4726	8323	3195
4727	8327	3194
4728	8328	3193
4729	8331	3191
4730	8333	3189
4731	8335	3188
4732	8338	3187
4733	8341	3185
4734	8342	3183
4735	8344	3182
4736	8347	3180
4737	8348	3178
4738	8350	3177
4739	8352	3175
4740	8354	3173
4741	8357	3172
4742	8358	3170
4743	8360	3168
4744	8362	3167
4745	8364	3165
4746	8367	3163
4747	8369	3162
4748	8371	3160
4749	8373	3158
4750	8376	3157
4751	8379	3156
4752	8381	3154
4753	8384	3153
4754	8386	3151
4755	8388	3150
4756	8390	3148
4757	8392	3146
4758	8394	3145
4759	8396	3143
4760	8398	3141
4761	8400	3140
4762	8402	3138
4763	8403	3136
4764	8405	3134
4765	8407	3132
4766	8408	3131
4767	8410	3129
4768	8412	3127
4769	8414	3125
4770	8415	3124
4771	8417	3122
4772	8418	3120
4773	8420	3118
4774	8422	3116
4775	8423	3114
4776	8425	3113
4777	8427	3111
4778	8429	3109
4779	8431	3107
4780	8432	3106
4781	8434	3104
4782	8435	3102
4783	8437	3100
4784	8438	3098
4785	8440	3096
4786	8442	3094
4787	8444	3093
4788	8446	3091
4789	8448	3090
4790	8450	3088
4791	8452	3086
4792	8454	3085
4793	8456	3083
4794	8458	3081
4795	8461	3080
4796	8463	3078
4797	8464	3076
4798	8466	3075
4799	8468	3073
4800	8470	3071
4801	8472	3069
4802	8474	3068
4803	8476	3066
4804	8478	3064
4805	8480	3063
4806	8481	3061
4807	8483	3059
4808	8485	3058
4809	8487	3056
4810	8489	3054
4811	8491	3052
4812	8493	3051
4813	8494	3049
4814	8496	3047
4815	8497	3045
4816	8499	3043
4817	8500	3041
4818	8502	3039
4819	8503	3038
4820	8505	3036
4821	8507	3034
4822	8509	3032
4823	8510	3031
4824	8512	3029
4825	8514	3027
